,wavelength,oxy,deoxy,water,fat,collagen,mel,musp
98,748,1.61544,4.28358,0.025192,0.00908,0.046540000000000005,177.6,16.472
99,749,1.6398599999999999,4.39926,0.025596,0.00941,0.0466,176.81,16.428
100,750,1.66428,4.51488,0.026000000000000002,0.00972,0.04666,176.03,16.385
101,751,1.6886999999999999,4.69176,0.02592,0.01001,0.046136,175.25,16.342
102,752,1.71312,4.86858,0.02584,0.0103,0.045612,174.48,16.299
103,753,1.73754,4.91106,0.02576,0.01059,0.045087999999999996,173.71,16.256
104,754,1.76196,4.95354,0.02568,0.01089,0.044564,172.94,16.214000000000002
105,755,1.7838,4.9836,0.0256,0.0112,0.044039999999999996,172.18,16.172
106,756,1.80564,5.01366,0.025519999999999998,0.01155,0.044592,171.42,16.13
107,757,1.82496,5.01366,0.02544,0.0119,0.045144,170.67,16.088
108,758,1.84422,5.01366,0.02536,0.01227,0.045696,169.92,16.047
109,759,1.8634799999999998,4.994459999999999,0.02528,0.01258,0.046248,169.18,16.005
110,760,1.88274,4.97526,0.0252,0.01278,0.0468,168.44,15.964
111,761,1.90206,4.91088,0.02512,0.01289,0.046482,167.7,15.923
112,762,1.92132,4.8465,0.02504,0.0129,0.046164,166.97,15.883
113,763,1.94058,4.7679599999999995,0.02496,0.01273,0.045846,166.24,15.842
114,764,1.9599,4.689419999999999,0.024880000000000003,0.01249,0.045528,165.52,15.802
115,765,1.9804199999999998,4.61064,0.0248,0.01206,0.04521,164.8,15.762
116,766,2.001,4.53186,0.02472,0.01153,0.04457,164.08,15.722000000000001
117,767,2.02284,4.45284,0.024640000000000002,0.01089,0.043930000000000004,163.37,15.682
118,768,2.04468,4.373819999999999,0.02456,0.01021,0.04329,162.66,15.642999999999999
119,769,2.0665199999999997,4.29438,0.024480000000000002,0.00948,0.04265000000000002,161.96,15.604000000000001
120,770,2.08842,4.2149399999999995,0.0244,0.008709999999999999,0.042010000000000006,161.26,15.565
121,771,2.11026,4.1354999999999995,0.024319999999999998,0.00793,0.04154600000000001,160.57,15.526
122,772,2.1321,4.05612,0.02424,0.00719,0.041082,159.87,15.487
123,773,2.15394,3.9766799999999995,0.02416,0.006529999999999999,0.040618,159.19,15.449000000000002
124,774,2.17578,3.89724,0.02408,0.00596,0.040154,158.5,15.41
125,775,2.1950399999999997,3.81786,0.024,0.005529999999999999,0.039689999999999996,157.82,15.372
126,776,2.2143599999999997,3.7384199999999996,0.02384,0.00515,0.039858,157.15,15.334000000000001
127,777,2.2310399999999997,3.66006,0.02368,0.00481,0.040026,156.47,15.297
128,778,2.24778,3.5817599999999996,0.02352,0.00451,0.040194,155.8,15.259
129,779,2.2644599999999997,3.51852,0.02336,0.00426,0.040362,155.14,15.222000000000001
130,780,2.2811399999999997,3.4552799999999997,0.0232,0.00409,0.040530000000000004,154.48,15.185
131,781,2.29788,3.39204,0.02304,0.00391,0.040358000000000005,153.82,15.148
132,782,2.31456,3.3288599999999997,0.02288,0.00378,0.040186,153.17,15.110999999999999
133,783,2.3312999999999997,3.26562,0.022719999999999997,0.00366,0.040014,152.52,15.075
134,784,2.3479799999999997,3.20238,0.02256,0.0036,0.039842,151.87,15.038
135,785,2.3628,3.1391400000000003,0.0224,0.0035700000000000007,0.03967,151.23,15.002
136,786,2.37756,3.0759,0.02224,0.00355,0.039448,150.59,14.966
137,787,2.3904,3.01878,0.022080000000000002,0.00353,0.039226,149.95,14.93
138,788,2.40324,2.9616599999999997,0.02192,0.00349,0.039004000000000004,149.32,14.894
139,789,2.4160799999999996,2.9118600000000003,0.021759999999999998,0.00346,0.038782,148.69,14.859000000000002
140,790,2.42898,2.86206,0.0216,0.00346,0.038560000000000004,148.06,14.824000000000002
141,791,2.44182,2.8122599999999998,0.02144,0.0034700000000000004,0.038992000000000006,147.44,14.789000000000001
142,792,2.45466,2.76246,0.02128,0.0034700000000000004,0.039424,146.82,14.754000000000001
143,793,2.4675,2.7126599999999996,0.02112,0.0034700000000000004,0.039856,146.21,14.719000000000001
144,794,2.4803399999999995,2.6628600000000002,0.02096,0.00352,0.040288,145.59,14.684000000000001
145,795,2.5035000000000003,2.62134,0.0208,0.00359,0.04072,144.98,14.65
146,796,2.52666,2.57982,0.020640000000000002,0.00369,0.040602,144.38,14.615
147,797,2.56002,2.54676,0.02048,0.00379,0.040484,143.78,14.581
148,798,2.5934399999999997,2.51364,0.020319999999999998,0.00387,0.040366,143.18,14.547
149,799,2.6076,2.48052,0.02016,0.00393,0.040248,142.58,14.513
150,800,2.62176,2.44734,0.02,0.00403,0.04013,141.99,14.48
151,801,2.6410199999999997,2.418600000000001,0.019986,0.00413,0.039218,141.4,14.446
152,802,2.6602799999999998,2.38992,0.019972,0.00424,0.038306,140.81,14.413
153,803,2.6731199999999995,2.37906,0.019957,0.00434,0.037394,140.23,14.38
154,804,2.68602,2.3682,0.019943000000000002,0.00442,0.036482,139.65,14.347000000000001
155,805,2.69886,2.35722,0.019929,0.00454,0.03557,139.07,14.314
156,806,2.7117,2.3463,0.019915000000000002,0.0046700000000000005,0.03625,138.5,14.280999999999999
157,807,2.7309599999999996,2.3354399999999997,0.019901,0.0048200000000000005,0.03693,137.93,14.249
158,808,2.75028,2.3245799999999996,0.019886,0.0049700000000000005,0.037610000000000005,137.36,14.216
159,809,2.76312,2.31426,0.019872,0.00511,0.03829,136.8,14.184000000000001
160,810,2.77596,2.30394,0.019858,0.00527,0.03897,136.23,14.152000000000001
161,811,2.7887999999999997,2.29548,0.020263,0.00547,0.039198,135.68,14.12
162,812,2.8016400000000004,2.28708,0.020668000000000002,0.0056700000000000006,0.039425999999999996,135.12,14.088
163,813,2.81448,2.27868,0.021072999999999998,0.00583,0.039654,134.57,14.057
164,814,2.82738,2.27022,0.021478,0.00594,0.039882,134.02,14.025
165,815,2.8388999999999998,2.2617599999999998,0.021882,0.00603,0.04011,133.47,13.994000000000002
166,816,2.8504799999999997,2.2533,0.022287,0.00615,0.03969,132.93,13.963
167,817,2.8736399999999995,2.24484,0.022692,0.00633,0.03927,132.39,13.932
168,818,2.89674,2.23644,0.023097,0.006540000000000001,0.03885,131.85,13.901
169,819,2.9199,2.23272,0.023502000000000002,0.00674,0.03843,131.31,13.87
170,820,2.943,2.2289999999999996,0.023906999999999998,0.00691,0.03801,130.78,13.839
171,821,2.96616,2.22876,0.024725999999999998,0.00708,0.037714,130.25,13.809000000000001
172,822,2.9893199999999998,2.22846,0.025544,0.007240000000000002,0.037418,129.72,13.777999999999999
173,823,3.0124199999999997,2.22828,0.026363,0.0074,0.037122,129.2,13.748
174,824,3.03558,2.2281,0.027181,0.00758,0.036826,128.68,13.718
175,825,3.05418,2.2278599999999997,0.027999999999999997,0.00775,0.03653,128.16,13.687999999999999
176,826,3.0728400000000002,2.22756,0.028214,0.007859999999999999,0.03686,127.64,13.658
177,827,3.08694,2.2273799999999997,0.028428,0.00796,0.03719,127.13,13.629000000000001
178,828,3.1010999999999997,2.2272,0.028641000000000007,0.00799,0.03752,126.62,13.599
179,829,3.1152599999999997,2.2269599999999996,0.028855000000000002,0.008020000000000001,0.03785,126.11,13.57
180,830,3.12936,2.22666,0.029069,0.008029999999999999,0.03818,125.61,13.540999999999999
181,831,3.14352,2.22648,0.029633,0.008029999999999999,0.037442,125.1,13.512
182,832,3.1576199999999996,2.2263,0.030197,0.00801,0.036704,124.6,13.482999999999999
183,833,3.1717799999999996,2.22606,0.030760000000000006,0.007940000000000001,0.035966000000000005,124.11,13.454
184,834,3.18594,2.2257599999999997,0.031324,0.00785,0.035227999999999995,123.61,13.425
185,835,3.20136,2.22558,0.031888,0.00775,0.03449,123.12,13.395999999999999
186,836,3.21678,2.2253999999999996,0.032451999999999995,0.007640000000000002,0.034783999999999995,122.63,13.368
187,837,3.23346,2.22516,0.033016000000000004,0.00757,0.035078,122.14,13.34
188,838,3.2502000000000013,2.22486,0.033579000000000005,0.0075099999999999984,0.035372,121.66,13.311
189,839,3.26688,2.22468,0.034143,0.007390000000000002,0.035666,121.18,13.283
190,840,3.2836199999999995,2.2245,0.034707,0.007259999999999998,0.03596,120.7,13.255
191,841,3.3002999999999996,2.22426,0.035536,0.00715,0.036208,120.22,13.228
192,842,3.3169799999999996,2.22396,0.036366,0.00703,0.036456,119.74,13.2
193,843,3.3337199999999996,2.2236000000000002,0.037195,0.00692,0.036704,119.27,13.172
194,844,3.3503999999999996,2.2231799999999997,0.038024,0.00685,0.036952,118.8,13.145
195,845,3.36198,2.22288,0.038853,0.00678,0.0372,118.33,13.117
196,846,3.37356,2.22258,0.039682999999999996,0.006690000000000001,0.037104000000000005,117.87,13.09
197,847,3.37998,2.2221599999999997,0.040512,0.00661,0.037008,117.41,13.062999999999999
198,848,3.3864,2.2218,0.041341,0.006509999999999999,0.03691199999999999,116.95,13.036
199,849,3.39282,2.22144,0.042171,0.00643,0.036816,116.49,13.009
200,850,3.39924,2.22114,0.043,0.006370000000000001,0.036719999999999996,116.03,12.982000000000001
201,851,3.4056599999999997,2.22078,0.043376,0.00633,0.036536,115.58,12.956
202,852,3.41208,2.22036,0.043752,0.00632,0.036351999999999995,115.13,12.929
203,853,3.4185600000000003,2.2200599999999997,0.044128,0.0063100000000000005,0.036168,114.68,12.902999999999999
204,854,3.42498,2.21976,0.044504,0.00633,0.035983999999999995,114.23,12.877
205,855,3.4358999999999997,2.21934,0.04488,0.00639,0.0358,113.79,12.85
206,856,3.4468199999999998,2.21898,0.045255000000000004,0.00647,0.035412,113.35,12.824000000000002
207,857,3.46224,2.22186,0.045631,0.00656,0.035024,112.91,12.798
208,858,3.4776599999999998,2.2247399999999997,0.046007,0.00662,0.034636,112.47,12.773
209,859,3.4930799999999995,2.22774,0.046383,0.006659999999999999,0.034248,112.03,12.747
210,860,3.5085,2.2308,0.046758999999999995,0.00674,0.03386,111.6,12.720999999999998
211,861,3.52392,2.2338,0.047283,0.0068,0.034384,111.17,12.696
212,862,3.53934,2.2368,0.047807,0.0069,0.034908,110.74,12.67
213,863,3.55476,2.2398,0.048331,0.00705,0.035432,110.31,12.645
214,864,3.57018,2.24274,0.048855,0.007240000000000002,0.035956,109.89,12.62
215,865,3.5817599999999996,2.24574,0.049379,0.0075099999999999984,0.03648,109.47,12.595
216,866,3.59334,2.2488,0.049902999999999996,0.007859999999999999,0.03684,109.05,12.57
217,867,3.6010199999999997,2.2518,0.050427,0.00822,0.0372,108.63,12.545
218,868,3.6087599999999997,2.2548,0.050950999999999996,0.0086,0.03756,108.21,12.52
219,869,3.61644,2.26128,0.051475,0.00899,0.03792,107.8,12.495
220,870,3.62418,2.26782,0.051999000000000004,0.00938,0.03828,107.38,12.470999999999998
221,871,3.6318599999999996,2.27442,0.052799,0.00979,0.038242,106.97,12.446
222,872,3.6395999999999997,2.28102,0.053599,0.01022,0.038204,106.57,12.422
223,873,3.64728,2.28768,0.0544,0.01074,0.038166000000000005,106.16,12.398
224,874,3.65502,2.2942799999999997,0.0552,0.01133,0.038128,105.76,12.374
225,875,3.66336,2.30088,0.055999999999999994,0.01198,0.03809,105.36,12.35
226,876,3.6717,2.30754,0.055996000000000004,0.01264,0.0383,104.96,12.325999999999999
227,877,3.6807,2.31414,0.055991,0.01345,0.03851,104.56,12.302
228,878,3.6896999999999998,2.32074,0.055987,0.0143,0.03872,104.16,12.277999999999999
229,879,3.6987,2.32734,0.055982000000000004,0.01527,0.03893,103.77,12.254000000000001
230,880,3.7077,2.334,0.055978,0.01636,0.03914,103.37,12.231
231,881,3.7166999999999994,2.33946,0.056423,0.017519999999999997,0.039994,102.98,12.207
232,882,3.7257,2.3449199999999997,0.056869,0.01867,0.040848,102.6,12.184000000000001
233,883,3.7346999999999997,2.35032,0.057314,0.01992,0.041702,102.21,12.161
234,884,3.7436999999999996,2.35572,0.05776,0.02121,0.042556000000000004,101.83,12.138
235,885,3.7513799999999997,2.3611799999999996,0.058204999999999986,0.02262,0.043410000000000004,101.44,12.115
236,886,3.75912,2.36664,0.05865,0.02414,0.043708,101.06,12.092
237,887,3.7655399999999997,2.3720399999999997,0.059096,0.025810000000000003,0.044006,100.68,12.069
238,888,3.77196,2.37744,0.059541,0.02754,0.044304,100.31,12.046
239,889,3.77838,2.38326,0.059987,0.02932,0.044602,99.931,12.023
240,890,3.7847999999999997,2.38914,0.060432000000000013,0.031160000000000007,0.0449,99.557,12.001
241,891,3.7912199999999996,2.3949599999999998,0.061189,0.03305,0.045666000000000005,99.186,11.978
242,892,3.7976399999999995,2.40084,0.061946,0.034910000000000004,0.046432,98.816,11.956
243,893,3.8040599999999998,2.40666,0.062702,0.03674,0.047198000000000004,98.448,11.933
244,894,3.81054,2.41248,0.063459,0.03833,0.047964,98.08200000000001,11.911
245,895,3.81696,2.41836,0.064216,0.03983,0.04873,97.71700000000001,11.889000000000001
246,896,3.82338,2.4241800000000002,0.064973,0.04121,0.049738,97.355,11.867
247,897,3.829799999999999,2.4300599999999997,0.06573,0.04256,0.050746000000000006,96.994,11.845
248,898,3.83622,2.43588,0.066486,0.04384,0.051754,96.634,11.823
249,899,3.84264,2.44182,0.067243,0.04506,0.052762,96.277,11.800999999999998
250,900,3.8490599999999997,2.4477,0.068,0.04633,0.053770000000000005,95.921,11.78
251,901,3.8554799999999996,2.45286,0.068491,0.04766,0.053824000000000004,95.56700000000001,11.758
252,902,3.8618999999999994,2.45802,0.068983,0.04915,0.053878,95.215,11.735999999999999
253,903,3.8683199999999998,2.46186,0.069474,0.05078,0.053932000000000015,94.86399999999999,11.715
254,904,3.87474,2.4656999999999996,0.069965,0.05267,0.053986,94.515,11.694
255,905,3.8798999999999997,2.46948,0.070457,0.054720000000000005,0.05404,94.16799999999999,11.672
256,906,3.88506,2.47332,0.070948,0.05721,0.054417999999999994,93.822,11.651
257,907,3.8888999999999996,2.4770999999999996,0.071439,0.05994,0.054796,93.478,11.63
258,908,3.89274,2.48088,0.07193,0.06316000000000001,0.055174,93.13600000000001,11.609000000000002
259,909,3.8966399999999997,2.4847200000000003,0.072422,0.06663,0.055552,92.795,11.588
260,910,3.90048,2.48862,0.072913,0.07046000000000001,0.055929999999999994,92.456,11.567
261,911,3.90432,2.4924,0.076549,0.07438,0.055968,92.118,11.546
262,912,3.90816,2.4961800000000003,0.080184,0.07837000000000001,0.056005999999999986,91.78200000000001,11.526
263,913,3.91206,2.49858,0.08382,0.08234,0.056044,91.448,11.505
264,914,3.9159,2.50092,0.08745599999999999,0.08621000000000001,0.056082000000000014,91.115,11.484000000000002
265,915,3.9190799999999997,2.50038,0.09109199999999999,0.08993999999999999,0.05612,90.78399999999999,11.464
266,916,3.92232,2.49978,0.09472699999999999,0.09354,0.055984000000000006,90.455,11.443
267,917,3.9249,2.49924,0.098363,0.09683,0.055848,90.126,11.423
268,918,3.9274799999999996,2.49876,0.102,0.1,0.055712,89.8,11.402999999999999
269,919,3.9300599999999997,2.49816,0.10563,0.1032,0.055576,89.475,11.383
270,920,3.9325799999999997,2.49756,0.10927,0.1065,0.055439999999999996,89.152,11.363
271,921,3.9351599999999998,2.49708,0.11622,0.1099,0.054817999999999985,88.83,11.343
272,922,3.93774,2.49654,0.12315999999999999,0.1133,0.054196,88.509,11.323
273,923,3.94032,2.49594,0.13011,0.1167,0.053574,88.19,11.302999999999999
274,924,3.9429,2.49528,0.13705,0.12,0.05295199999999999,87.87299999999998,11.283
275,925,3.94224,2.4883800000000003,0.14400000000000002,0.1231,0.052329999999999995,87.557,11.263
276,926,3.94158,2.4815400000000003,0.14979,0.126,0.052717999999999994,87.242,11.244000000000002
277,927,3.93774,2.4746399999999995,0.15558,0.1282,0.053105999999999993,86.929,11.224
278,928,3.9338999999999995,2.4678,0.16138,0.1299,0.053494000000000014,86.618,11.205
279,929,3.9300599999999997,2.46096,0.16717,0.1307,0.053882000000000006,86.30799999999998,11.185
280,930,3.9261599999999994,2.45412,0.17296,0.131,0.054270000000000006,85.999,11.165999999999999
281,931,3.92232,2.4355800000000003,0.1824,0.1299,0.053476,85.69200000000002,11.147
282,932,3.9184799999999997,2.4169799999999997,0.19184,0.1283,0.052682000000000014,85.38600000000002,11.128
283,933,3.91458,2.39334,0.20128,0.1253,0.051888,85.08200000000002,11.109000000000002
284,934,3.9107399999999997,2.3697,0.21072,0.1218,0.051094,84.779,11.089
285,935,3.90816,2.34612,0.22016,0.1175,0.0503,84.477,11.071
286,936,3.90564,2.3225399999999996,0.22960999999999998,0.1126,0.050128,84.177,11.052
287,937,3.90432,2.2989,0.23905,0.107,0.049956,83.87799999999999,11.033
288,938,3.9030599999999995,2.27526,0.24849000000000002,0.1008,0.049783999999999995,83.581,11.014000000000001
289,939,3.90174,2.25162,0.25793,0.09433,0.049612,83.285,10.995
290,940,3.90048,2.2279799999999996,0.26737,0.08753999999999999,0.04944,82.99,10.977
291,941,3.8991599999999997,2.20434,0.27963000000000005,0.08088,0.049375999999999996,82.697,10.958
292,942,3.8979,2.18064,0.2919,0.07446,0.049312,82.405,10.94
293,943,3.8966399999999997,2.15142,0.30416,0.06822,0.049248,82.11399999999998,10.921
294,944,3.89532,2.1222,0.31642,0.0625,0.049184,81.825,10.902999999999999
295,945,3.89214,2.09094,0.32869,0.05704,0.04912,81.53699999999998,10.885
296,946,3.8888999999999996,2.05974,0.34095,0.05234,0.049218,81.25,10.866
297,947,3.88374,2.0284799999999996,0.35320999999999997,0.04802,0.049316000000000006,80.965,10.847999999999999
298,948,3.87864,1.99728,0.36546999999999996,0.04445,0.049414,80.681,10.83
299,949,3.87348,1.96608,0.37774,0.04109,0.049512,80.398,10.812000000000001
300,950,3.8683199999999998,1.9349399999999999,0.39,0.03799,0.04961,80.117,10.794
301,951,3.8632199999999997,1.9047,0.39299999999999996,0.03519,0.050074,79.836,10.776
302,952,3.85806,1.8743999999999996,0.396,0.03274,0.050538,79.558,10.759
303,953,3.8529,1.8511199999999999,0.39899999999999997,0.03046,0.051002,79.28,10.741
304,954,3.8477999999999994,1.8278999999999999,0.402,0.02852,0.051466,79.003,10.722999999999999
305,955,3.8419799999999995,1.8046799999999998,0.405,0.026660000000000003,0.05193,78.72800000000002,10.706
306,956,3.83622,1.7815199999999998,0.408,0.02504,0.052862,78.454,10.687999999999999
307,957,3.829799999999999,1.7583,0.41100000000000003,0.02358,0.05379400000000001,78.182,10.67
308,958,3.82338,1.73508,0.414,0.02242,0.054726,77.91,10.652999999999999
309,959,3.81696,1.71186,0.41700000000000004,0.02133,0.05565799999999999,77.64,10.636
310,960,3.81054,1.6885799999999997,0.42,0.02047,0.056589999999999994,77.37100000000002,10.618
