wavelength,oxy,deoxy,water,fat,collagen,mel
982,5.995537097873924,1.8443923627906975,0.426,0.7016322741254563,0.070036,71.748
983,5.974124465381517,1.8034525209302326,0.424,0.7011236588476649,0.071334,71.505
984,5.9527118328891095,1.7625126790697674,0.422,0.70060003248723,0.072632,71.264
985,5.927016673898222,1.7215728372093022,0.42,0.7000611738389061,0.07393,71.023
986,5.901321514907333,1.6806329953488373,0.418,0.6995068616974462,0.073984,70.78399999999998
987,5.871343829417964,1.6396931534883719,0.416,0.6989368748576049,0.0740379999999999,70.545
988,5.841366143928594,1.5987533116279067,0.414,0.6983509921141362,0.0740919999999999,70.307
989,5.8113884584392235,1.557813469767442,0.412,0.697748992261794,0.074146,70.071
990,5.781410772949854,1.5168736279069768,0.41,0.6971306540953318,0.0742,69.836
991,5.7514330874604855,1.4759337860465116,0.405,0.6964957564095041,0.074136,69.601
992,5.721455401971115,1.4349939441860466,0.4,0.6958440779990647,0.074072,69.368
993,5.691477716481744,1.3940648139534886,0.395,0.6951753976587675,0.074008,69.13600000000001
994,5.661500030992376,1.3531356837209303,0.39,0.6944894941833661,0.073944,68.904
995,5.631522345503006,1.3121958418604653,0.385,0.6937861463676152,0.07388,68.67399999999999
996,5.601544660013638,1.271256,0.38,0.6930651330062684,0.074062,68.445
997,5.571566974524268,1.2303161581395348,0.375,0.6923262328940792,0.074244,68.21600000000001
998,5.5415892890348974,1.1893763162790696,0.37,0.6915692248258023,0.0744259999999999,67.98899999999999
999,5.511611603545528,1.1484364744186046,0.365,0.6907938875961913,0.074608,67.762
1000,5.481633918056159,1.1074966325581395,0.36,0.6900000000000001,0.07479,67.53699999999999
