4.716999999999984539e-01,2.854535830292445435e-06
4.805999999999954753e-01,2.908388349656617775e-06
4.894999999999924967e-01,2.962240466905280257e-06
4.984000000000037289e-01,3.016092174651054936e-06
5.073000000000007503e-01,3.069943465586123555e-06
5.161999999999977717e-01,3.123794332482735763e-06
5.250999999999947931e-01,3.177644768192873692e-06
5.340000000000060254e-01,3.231494765648418399e-06
5.429000000000030468e-01,3.285344317860811472e-06
5.518000000000000682e-01,3.339193417921565797e-06
5.606999999999970896e-01,3.393042059001924623e-06
5.695999999999941110e-01,3.446890234352950925e-06
5.785000000000053433e-01,3.500737937305605755e-06
5.874000000000023647e-01,3.554585161270412818e-06
5.962999999999993861e-01,3.608431899737969229e-06
6.051999999999964075e-01,3.662278146278603317e-06
6.140999999999934289e-01,3.716123894542463984e-06
6.230000000000046612e-01,3.769969138259602018e-06
6.319000000000016826e-01,3.823813871239626202e-06
6.407999999999987040e-01,3.877658087372224663e-06
6.496999999999957254e-01,3.931501780626817581e-06
6.585999999999927468e-01,3.985344945052646137e-06
6.675000000000039790e-01,4.039187574778851282e-06
6.764000000000010004e-01,4.093029664014137466e-06
6.852999999999980218e-01,4.146871207047288479e-06
6.941999999999950433e-01,4.200712198246818478e-06
7.031000000000062755e-01,4.254552632061149859e-06
7.120000000000032969e-01,4.308392503018262588e-06
7.209000000000003183e-01,4.362231805726220210e-06
7.297999999999973397e-01,4.416070534872813244e-06
7.386999999999943611e-01,4.469908685225659982e-06
7.476000000000055934e-01,4.523746251632277642e-06
7.565000000000026148e-01,4.577583229019748632e-06
7.653999999999996362e-01,4.631419612395236398e-06
7.742999999999966576e-01,4.685255396845632208e-06
7.831999999999936790e-01,4.739090577537652564e-06
7.921000000000049113e-01,4.792925149717919666e-06
8.010000000000019327e-01,4.846759108712615824e-06
8.098999999999989541e-01,4.900592449928005234e-06
8.187999999999959755e-01,4.954425168850082454e-06
8.276999999999929969e-01,5.008257261044664734e-06
8.366000000000042292e-01,5.062088722157476716e-06
8.455000000000012506e-01,5.115919547913804004e-06
8.543999999999982720e-01,5.169749734119006456e-06
8.632999999999952934e-01,5.223579276658189546e-06
8.721999999999923148e-01,5.277408171496265343e-06
8.811000000000035470e-01,5.331236414678061780e-06
8.900000000000005684e-01,5.385064002327966901e-06
8.988999999999975898e-01,5.438890930650443011e-06
9.077999999999946112e-01,5.492717195929690401e-06
9.167000000000058435e-01,5.546542794529811676e-06
9.256000000000028649e-01,5.600367722894478018e-06
9.344999999999998863e-01,5.654191977547430638e-06
9.433999999999969077e-01,5.708015555092145344e-06
9.522999999999939291e-01,5.761838452211920635e-06
9.612000000000051614e-01,5.815660665669959864e-06
9.701000000000021828e-01,5.869482192309025648e-06
9.789999999999992042e-01,5.923303029051959096e-06
9.878999999999962256e-01,5.977123172901329991e-06
9.967999999999932470e-01,6.030942620939534192e-06
1.005700000000004479e+00,6.084761370328863095e-06
1.014600000000001501e+00,6.138579418311178372e-06
1.023499999999998522e+00,6.192396762208409177e-06
1.032399999999995543e+00,6.246213399422215028e-06
1.041299999999992565e+00,6.300029327434083217e-06
1.050200000000003797e+00,6.353844543805397419e-06
1.059100000000000819e+00,6.407659046177098031e-06
1.067999999999997840e+00,6.461472832270203945e-06
1.076899999999994861e+00,6.515285876073630158e-06
1.085800000000006094e+00,6.569098020490813603e-06
1.094700000000003115e+00,6.622909234050954092e-06
1.103600000000000136e+00,6.676719513105840063e-06
1.112499999999997158e+00,6.730528854193727482e-06
1.121399999999994179e+00,6.784337254039422004e-06
1.130300000000005411e+00,6.838144709554380617e-06
1.139200000000002433e+00,6.891951217836355889e-06
1.148099999999999454e+00,6.945756776169905033e-06
1.156999999999996476e+00,6.999561382026061260e-06
1.165899999999993497e+00,7.053365033062408319e-06
1.174800000000004729e+00,7.107167727123168583e-06
1.183700000000001751e+00,7.160969462238852385e-06
1.192599999999998772e+00,7.214770236626784019e-06
1.201499999999995794e+00,7.268570048690747684e-06
1.210399999999992815e+00,7.322368897021080656e-06
1.219300000000004047e+00,7.376166780394748673e-06
1.228200000000001069e+00,7.429963697775003739e-06
1.237099999999998090e+00,7.483759648311908428e-06
1.245999999999995111e+00,7.537554631341980987e-06
1.254900000000006344e+00,7.591348646388362195e-06
1.263800000000003365e+00,7.645141693160487564e-06
1.272700000000000387e+00,7.698933771554580311e-06
1.281599999999997408e+00,7.752724881653332028e-06
1.290499999999994429e+00,7.806515023725958585e-06
1.299400000000005662e+00,7.860304198228307702e-06
1.308300000000002683e+00,7.914092405802501505e-06
1.317199999999999704e+00,7.967879647277459988e-06
1.326099999999996726e+00,8.021665923668546956e-06
1.334999999999993747e+00,8.075451236177659810e-06
1.343900000000004979e+00,8.129235586193312555e-06
1.352800000000002001e+00,8.183018975290296988e-06
1.361699999999999022e+00,8.236801405230182447e-06
1.370599999999996044e+00,8.290582877960985469e-06
1.379499999999993065e+00,8.344363395617247715e-06
1.388400000000004297e+00,8.398142960520120677e-06
1.397300000000001319e+00,8.451921575177023471e-06
1.406199999999998340e+00,8.505699242282152757e-06
1.415099999999995362e+00,8.559475964716137144e-06
1.423999999999992383e+00,8.613251745546130370e-06
1.432900000000003615e+00,8.667026588025882446e-06
1.441800000000000637e+00,8.720800447746436811e-06
1.450699999999997658e+00,8.774573170303343357e-06
1.459599999999994679e+00,8.828344739629493299e-06
1.468500000000005912e+00,8.882115151288702348e-06
1.477400000000002933e+00,8.935884400925291613e-06
1.486299999999999955e+00,8.989652484264619542e-06
1.495199999999996976e+00,9.043419397112724469e-06
1.504099999999993997e+00,9.097185135356411012e-06
1.513000000000005230e+00,9.150949694963346641e-06
1.521900000000002251e+00,9.204713071981714386e-06
1.530799999999999272e+00,9.258475262540709203e-06
1.539699999999996294e+00,9.312236262850227960e-06
1.548599999999993315e+00,9.365996069200923645e-06
1.557500000000004547e+00,9.419754677964303625e-06
1.566400000000001569e+00,9.473512085592397604e-06
1.575299999999998590e+00,9.527268288618252295e-06
1.584199999999995612e+00,9.581023283655592607e-06
1.593099999999992633e+00,9.634777067398916508e-06
1.602000000000003865e+00,9.688529636623574649e-06
1.610900000000000887e+00,9.742280988185426471e-06
1.619799999999997908e+00,9.796031119021346727e-06
1.628699999999994930e+00,9.849780026148905303e-06
1.637600000000006162e+00,9.903527706666506137e-06
1.646500000000003183e+00,9.957274157753075503e-06
1.655400000000000205e+00,1.001101937666855330e-05
1.664299999999997226e+00,1.006476336075355253e-05
1.673199999999994247e+00,1.011850610742946265e-05
1.682100000000005480e+00,1.017224761419850717e-05
1.691000000000002501e+00,1.022598787864342854e-05
1.699899999999999523e+00,1.027972689842798454e-05
1.708799999999996544e+00,1.033346467129660267e-05
1.717699999999993565e+00,1.038720119507447160e-05
1.726600000000004798e+00,1.044093646766763274e-05
1.735500000000001819e+00,1.049467048706262947e-05
1.744399999999998840e+00,1.054840325132701202e-05
1.753299999999995862e+00,1.060213475860901900e-05
1.762199999999992883e+00,1.065586500713763494e-05
1.771100000000004115e+00,1.070959399522269370e-05
1.780000000000001137e+00,1.076332172125451927e-05
1.788899999999998158e+00,1.081704818370446621e-05
1.797799999999995180e+00,1.087077338112455203e-05
1.806699999999992201e+00,1.092449731214753510e-05
1.815600000000003433e+00,1.097821997548703496e-05
1.824500000000000455e+00,1.103194136993716130e-05
1.833399999999997476e+00,1.108566149437303234e-05
1.842299999999994498e+00,1.113938034775043095e-05
1.851200000000005730e+00,1.119309792910597911e-05
1.860100000000002751e+00,1.124681423755679914e-05
1.868999999999999773e+00,1.130052927230101342e-05
1.877899999999996794e+00,1.135424303261741237e-05
1.886799999999993815e+00,1.140795551786554250e-05
1.895700000000005048e+00,1.146166672748576407e-05
1.904600000000002069e+00,1.151537666099895629e-05
1.913499999999999091e+00,1.156908531800697469e-05
1.922399999999996112e+00,1.162279269819236151e-05
1.931299999999993133e+00,1.167649880131838626e-05
1.940200000000004366e+00,1.173020362722914917e-05
1.949100000000001387e+00,1.178390717584925242e-05
1.957999999999998408e+00,1.183760944718428645e-05
1.966899999999995430e+00,1.189131044132050800e-05
1.975799999999992451e+00,1.194501015842489945e-05
1.984700000000003683e+00,1.199870859874528402e-05
1.993600000000000705e+00,1.205240576260996997e-05
2.002499999999997726e+00,1.210610165042824871e-05
2.011399999999994748e+00,1.215979626269008136e-05
2.020300000000005980e+00,1.221348959996623939e-05
2.029200000000003001e+00,1.226718166290797762e-05
2.038100000000000023e+00,1.232087245224754080e-05
2.046999999999997044e+00,1.237456196879783152e-05
2.055899999999994066e+00,1.242825021345248649e-05
2.064800000000005298e+00,1.248193718718595273e-05
2.073700000000002319e+00,1.253562289105315049e-05
2.082599999999999341e+00,1.258930732619001363e-05
2.091499999999996362e+00,1.264299049381308137e-05
2.100399999999993383e+00,1.269667239521966597e-05
2.109300000000004616e+00,1.275035303178785617e-05
2.118200000000001637e+00,1.280403240497623253e-05
2.127099999999998658e+00,1.285771051632436044e-05
2.135999999999995680e+00,1.291138736745243098e-05
2.144899999999992701e+00,1.296506296006137777e-05
2.153800000000003934e+00,1.301873729593292955e-05
2.162700000000000955e+00,1.307241037692929502e-05
2.171599999999997976e+00,1.312608220499364739e-05
2.180499999999994998e+00,1.317975278214979739e-05
2.189400000000006230e+00,1.323342211050238134e-05
2.198300000000003251e+00,1.328709019223646641e-05
2.207200000000000273e+00,1.334075702961811817e-05
2.216099999999997294e+00,1.339442262499402614e-05
2.224999999999994316e+00,1.344808698079159023e-05
2.233900000000005548e+00,1.350175009951902239e-05
2.242800000000002569e+00,1.355541198376497389e-05
2.251699999999999591e+00,1.360907263619908590e-05
2.260599999999996612e+00,1.366273205957160664e-05
2.269499999999993634e+00,1.371639025671351164e-05
2.278400000000004866e+00,1.377004723053656138e-05
2.287300000000001887e+00,1.382370298403296072e-05
2.296199999999998909e+00,1.387735752027589257e-05
2.305099999999995930e+00,1.393101084241915537e-05
2.313999999999992951e+00,1.398466295369724607e-05
2.322900000000004184e+00,1.403831385742546348e-05
2.331800000000001205e+00,1.409196330775598613e-05
2.340699999999998226e+00,1.414561010229442203e-05
2.349599999999995248e+00,1.419925408137075937e-05
2.358499999999992269e+00,1.425289524429651791e-05
2.367400000000003502e+00,1.430653359067402925e-05
2.376300000000000523e+00,1.436016912039605054e-05
2.385199999999997544e+00,1.441380183364633711e-05
2.394099999999994566e+00,1.446743173089925452e-05
2.403000000000005798e+00,1.452105881291996658e-05
2.411900000000002819e+00,1.457468308076406947e-05
2.420799999999999841e+00,1.462830453577811519e-05
2.429699999999996862e+00,1.468192317959927782e-05
2.438599999999993884e+00,1.473553901415541282e-05
2.447500000000005116e+00,1.478915204166515188e-05
2.456400000000002137e+00,1.484276226463756246e-05
2.465299999999999159e+00,1.489636968587262377e-05
2.474199999999996180e+00,1.494997430846094049e-05
2.483099999999993202e+00,1.500357613578376822e-05
2.492000000000004434e+00,1.505717517151313028e-05
2.500900000000001455e+00,1.511077141961145022e-05
2.509799999999998477e+00,1.516436488433208362e-05
2.518699999999995498e+00,1.521795557021895061e-05
2.527599999999992519e+00,1.527154348210662556e-05
2.536500000000003752e+00,1.532512862512043199e-05
2.545400000000000773e+00,1.537871100467607494e-05
2.554299999999997794e+00,1.543229062648015769e-05
2.563199999999994816e+00,1.548586749652985307e-05
2.572100000000006048e+00,1.553944162111304240e-05
2.581000000000003070e+00,1.559301300680798684e-05
2.589900000000000091e+00,1.564658166048383221e-05
2.598799999999997112e+00,1.570014758930026681e-05
2.607699999999994134e+00,1.575371080070759930e-05
2.616600000000005366e+00,1.580727130244683330e-05
2.625500000000002387e+00,1.586082910254933871e-05
2.634399999999999409e+00,1.591438420933733621e-05
2.643299999999996430e+00,1.596793663142358894e-05
2.652199999999993452e+00,1.602148637771142961e-05
2.661100000000004684e+00,1.607503345739489265e-05
2.670000000000001705e+00,1.612857787995834150e-05
2.678899999999998727e+00,1.618211965517698698e-05
2.687799999999995748e+00,1.623565879311653158e-05
2.696699999999992770e+00,1.628919540047895232e-05
2.705600000000004002e+00,1.634272972584475652e-05
2.714500000000001023e+00,1.639626178704686762e-05
2.723399999999998045e+00,1.644979159067285737e-05
2.732299999999995066e+00,1.650331914349667525e-05
2.741200000000006298e+00,1.655684445247878741e-05
2.750100000000003320e+00,1.661036752476588186e-05
2.759000000000000341e+00,1.666388836769134286e-05
2.767899999999997362e+00,1.671740698877491546e-05
2.776799999999994384e+00,1.677092339572279023e-05
2.785700000000005616e+00,1.682443759642768792e-05
2.794600000000002638e+00,1.687794959896851392e-05
2.803499999999999659e+00,1.693145941161085968e-05
2.812399999999996680e+00,1.698496704280666049e-05
2.821299999999993702e+00,1.703847250119430734e-05
2.830200000000004934e+00,1.709197579559865702e-05
2.839100000000001955e+00,1.714547693503077130e-05
2.847999999999998977e+00,1.719897592868837428e-05
2.856899999999995998e+00,1.725247278595552373e-05
2.865799999999993020e+00,1.730596751640268570e-05
2.874700000000004252e+00,1.735946012978682932e-05
2.883600000000001273e+00,1.741295063605106429e-05
2.892499999999998295e+00,1.746643904532517959e-05
2.901399999999995316e+00,1.751992536792525726e-05
2.910299999999992338e+00,1.757340961435379094e-05
2.919200000000003570e+00,1.762689179529974351e-05
2.928100000000000591e+00,1.768037192163821842e-05
2.936999999999997613e+00,1.773385000443095772e-05
2.945899999999994634e+00,1.778732605492602025e-05
2.954800000000005866e+00,1.784080008455789002e-05
2.963700000000002888e+00,1.789427210494721869e-05
2.972599999999999909e+00,1.794774212790125253e-05
2.981499999999996930e+00,1.800121016541353423e-05
2.990399999999993952e+00,1.805467622966398084e-05
2.999300000000005184e+00,1.810814033301894133e-05
3.008200000000002206e+00,1.816160248803086802e-05
3.017099999999999227e+00,1.821506270743884843e-05
3.025999999999996248e+00,1.826852100416820893e-05
3.034899999999993270e+00,1.832197739133064007e-05
3.043800000000004502e+00,1.837543188222424742e-05
3.052700000000001523e+00,1.842888449033323984e-05
3.061599999999998545e+00,1.848233522932840383e-05
3.070499999999995566e+00,1.853578411306678846e-05
3.079399999999992588e+00,1.858923115559175276e-05
3.088300000000003820e+00,1.864267637113307415e-05
3.097200000000000841e+00,1.869611977410661304e-05
3.106099999999997863e+00,1.874956137911478038e-05
3.114999999999994884e+00,1.880300120094623609e-05
3.123900000000006116e+00,1.885643925457600769e-05
3.132800000000003138e+00,1.890987555516520906e-05
3.141700000000000159e+00,1.896331011806148088e-05
3.150599999999997181e+00,1.901674295879870268e-05
3.159499999999994202e+00,1.907017409309702329e-05
3.168400000000005434e+00,1.912360353686298625e-05
3.177300000000002456e+00,1.917703130618916385e-05
3.186199999999999477e+00,1.923045741735464841e-05
3.195099999999996498e+00,1.928388188682476432e-05
3.203999999999993520e+00,1.933730473125106462e-05
3.212900000000004752e+00,1.939072596747148011e-05
3.221800000000001774e+00,1.944414561250996695e-05
3.230699999999998795e+00,1.949756368357697086e-05
3.239599999999995816e+00,1.955098019806912217e-05
3.248499999999992838e+00,1.960439517356931714e-05
3.257400000000004070e+00,1.965780862784676202e-05
3.266300000000001091e+00,1.971122057885667150e-05
3.275199999999998113e+00,1.976463104474075318e-05
3.284099999999995134e+00,1.981804004382686204e-05
3.292999999999992156e+00,1.987144759462908171e-05
3.301900000000003388e+00,1.992485371584781935e-05
3.310800000000000409e+00,1.997825842636945329e-05
3.319699999999997431e+00,2.003166174526682430e-05
3.328599999999994452e+00,2.008506369179889679e-05
3.337500000000005684e+00,2.013846428541096208e-05
3.346400000000002706e+00,2.019186354573422506e-05
3.355299999999999727e+00,2.024526149258637679e-05
3.364199999999996749e+00,2.029865814597120485e-05
3.373099999999993770e+00,2.035205352607869159e-05
3.382000000000005002e+00,2.040544765328509887e-05
3.390900000000002024e+00,2.045884054815260211e-05
3.399799999999999045e+00,2.051223223142983239e-05
3.408699999999996066e+00,2.056562272405149699e-05
3.417599999999993088e+00,2.061901204713846748e-05
3.426500000000004320e+00,2.067240022199788138e-05
3.435400000000001342e+00,2.072578727012277280e-05
3.444299999999998363e+00,2.077917321319258412e-05
3.453199999999995384e+00,2.083255807307283052e-05
3.462099999999992406e+00,2.088594187181516096e-05
3.471000000000003638e+00,2.093932463165747680e-05
3.479900000000000659e+00,2.099270637502353198e-05
3.488799999999997681e+00,2.104608712452349544e-05
3.497699999999994702e+00,2.109946690295354116e-05
3.506600000000005934e+00,2.115284573329609215e-05
3.515500000000002956e+00,2.120622363871941041e-05
3.524399999999999977e+00,2.125960064257812214e-05
3.533299999999996999e+00,2.131297676841288909e-05
3.542199999999994020e+00,2.136635203995048308e-05
3.551100000000005252e+00,2.141972648110382666e-05
3.560000000000002274e+00,2.147310011597171870e-05
3.568899999999999295e+00,2.152647296883926465e-05
3.577799999999996317e+00,2.157984506417760209e-05
3.586699999999993338e+00,2.163321619713707791e-05
3.595600000000004570e+00,2.168658552886218387e-05
3.604500000000001592e+00,2.173995296330737635e-05
3.613399999999998613e+00,2.179331848167718739e-05
3.622299999999995634e+00,2.184668206501720158e-05
3.631199999999992656e+00,2.190004369421407303e-05
3.640100000000003888e+00,2.195340334999572188e-05
3.649000000000000909e+00,2.200676101293089044e-05
3.657899999999997931e+00,2.206011666342972937e-05
3.666799999999994952e+00,2.211347028174340799e-05
3.675700000000006185e+00,2.216682184796433456e-05
3.684600000000003206e+00,2.222017134202580391e-05
3.693500000000000227e+00,2.227351874370249883e-05
3.702399999999997249e+00,2.232686403261017165e-05
3.711299999999994270e+00,2.238020718820571875e-05
3.720200000000005502e+00,2.243354818978728559e-05
3.729100000000002524e+00,2.248688701649392453e-05
3.737999999999999545e+00,2.254022364730610300e-05
3.746899999999996567e+00,2.259355806104535797e-05
3.755799999999993588e+00,2.264689023637443145e-05
3.764700000000004820e+00,2.270022015179729759e-05
3.773600000000001842e+00,2.275354778565888823e-05
3.782499999999998863e+00,2.280687311614552323e-05
3.791399999999995885e+00,2.286019612128469360e-05
3.800299999999992906e+00,2.291351677894505812e-05
3.809200000000004138e+00,2.296683506683653821e-05
3.818100000000001160e+00,2.302015096251002315e-05
3.826999999999998181e+00,2.307346444335787493e-05
3.835899999999995202e+00,2.312677548661356910e-05
3.844799999999992224e+00,2.318008406935181335e-05
3.853700000000003456e+00,2.323339016848860174e-05
3.862600000000000477e+00,2.328669376078090634e-05
3.871499999999997499e+00,2.333999482282720243e-05
3.880399999999994520e+00,2.339329333106708901e-05
3.889300000000005753e+00,2.344658926178151920e-05
3.898200000000002774e+00,2.349988259109241399e-05
3.907099999999999795e+00,2.355317329496319756e-05
3.915999999999996817e+00,2.360646134919848219e-05
3.924899999999993838e+00,2.365974672944412587e-05
3.933800000000005070e+00,2.371302941118733391e-05
3.942700000000002092e+00,2.376630936975633710e-05
3.951599999999999113e+00,2.381958595474738656e-05
3.960499999999996135e+00,2.387285795025114769e-05
3.969399999999993156e+00,2.392612533184710835e-05
3.978300000000004388e+00,2.397938810596389624e-05
3.987200000000001410e+00,2.403264627926326964e-05
3.996099999999998431e+00,2.408589985864059512e-05
4.004999999999995453e+00,2.413914885122451891e-05
4.013899999999992474e+00,2.419239326437702447e-05
4.022800000000003706e+00,2.424563310569350031e-05
4.031700000000000728e+00,2.429886838300247224e-05
4.040599999999997749e+00,2.435209910436602357e-05
4.049499999999994770e+00,2.440532527807946645e-05
4.058400000000006003e+00,2.445854691267156545e-05
4.067300000000003024e+00,2.451176401690410392e-05
4.076200000000000045e+00,2.456497659977248366e-05
4.085099999999997067e+00,2.461818467050527434e-05
4.093999999999994088e+00,2.467138823856438961e-05
4.102900000000005321e+00,2.472458731364513462e-05
4.111800000000002342e+00,2.477778190567579938e-05
4.120699999999999363e+00,2.483097202481827204e-05
4.129599999999996385e+00,2.488415768146762214e-05
4.138499999999993406e+00,2.493733888625218872e-05
4.147400000000004638e+00,2.499051565003368870e-05
4.156300000000001660e+00,2.504368798390681374e-05
4.165199999999998681e+00,2.509685589919981636e-05
4.174099999999995703e+00,2.515001940747409320e-05
4.182999999999992724e+00,2.520317852052430361e-05
4.191900000000003956e+00,2.525633325037843742e-05
4.200800000000000978e+00,2.530948360929744561e-05
4.209699999999997999e+00,2.536262960977582649e-05
4.218599999999995021e+00,2.541577126454116489e-05
4.227500000000006253e+00,2.546890858655438287e-05
4.236400000000003274e+00,2.552204158900936030e-05
4.245300000000000296e+00,2.557517028533344642e-05
4.254199999999997317e+00,2.562829468918711426e-05
4.263099999999994338e+00,2.568141481446403518e-05
4.272000000000005571e+00,2.573453067529115343e-05
4.280900000000002592e+00,2.578764228602836427e-05
4.289799999999999613e+00,2.584074966126900859e-05
4.298699999999996635e+00,2.589385281583949012e-05
4.307599999999993656e+00,2.594695176479941092e-05
4.316500000000004889e+00,2.600004652344161882e-05
4.325400000000001910e+00,2.605313710729187536e-05
4.334299999999998931e+00,2.610622353210932680e-05
4.343199999999995953e+00,2.615930581388622284e-05
4.352099999999992974e+00,2.621238396884792681e-05
4.361000000000004206e+00,2.626545801345304105e-05
4.369900000000001228e+00,2.631852796439303080e-05
4.378799999999998249e+00,2.637159383859274936e-05
4.387699999999995271e+00,2.642465565321009253e-05
4.396599999999992292e+00,2.647771342563605957e-05
4.405500000000003524e+00,2.653076717349483790e-05
4.414400000000000546e+00,2.658381691464348126e-05
4.423299999999997567e+00,2.663686266717237721e-05
4.432199999999994589e+00,2.668990444940491519e-05
4.441100000000005821e+00,2.674294227989767615e-05
4.450000000000002842e+00,2.679597617744002605e-05
4.458899999999999864e+00,2.684900616105468841e-05
4.467799999999996885e+00,2.690203224999735809e-05
4.476699999999993906e+00,2.695505446375676565e-05
4.485600000000005139e+00,2.700807282205480950e-05
4.494500000000002160e+00,2.706108734484617302e-05
4.503399999999999181e+00,2.711409805231880570e-05
4.512299999999996203e+00,2.716710496489363851e-05
4.521199999999993224e+00,2.722010810322460765e-05
4.530100000000004457e+00,2.727310748819876632e-05
4.539000000000001478e+00,2.732610314093591883e-05
4.547899999999998499e+00,2.737909508278912204e-05
4.556799999999995521e+00,2.743208333534437703e-05
4.565699999999992542e+00,2.748506792042063927e-05
4.574600000000003774e+00,2.753804886006995753e-05
4.583500000000000796e+00,2.759102617657711474e-05
4.592399999999997817e+00,2.764399989246009556e-05
4.601299999999994839e+00,2.769697003046979160e-05
4.610200000000006071e+00,2.774993661359012340e-05
4.619100000000003092e+00,2.780289966503773211e-05
4.628000000000000114e+00,2.785585920826241994e-05
4.636899999999997135e+00,2.790881526694686895e-05
4.645799999999994156e+00,2.796176786500670881e-05
4.654700000000005389e+00,2.801471702659053716e-05
4.663600000000002410e+00,2.806766277607967899e-05
4.672499999999999432e+00,2.812060513808854921e-05
4.681399999999996453e+00,2.817354413746444260e-05
4.690299999999993474e+00,2.822647979928752021e-05
4.699200000000004707e+00,2.827941214887094495e-05
4.708100000000001728e+00,2.833234121176049188e-05
4.716999999999998749e+00,2.838526701373504971e-05
4.725899999999995771e+00,2.843818958080632941e-05
4.734799999999992792e+00,2.849110893921888112e-05
4.743700000000004025e+00,2.854402511545019923e-05
4.752600000000001046e+00,2.859693813621039029e-05
4.761499999999998067e+00,2.864984802844262031e-05
4.770399999999995089e+00,2.870275481932283007e-05
4.779299999999992110e+00,2.875565853625977925e-05
4.788200000000003342e+00,2.880855920689512771e-05
4.797100000000000364e+00,2.886145685910312714e-05
4.805999999999997385e+00,2.891435152099101753e-05
4.814899999999994407e+00,2.896724322089881706e-05
4.823800000000005639e+00,2.902013198739940343e-05
4.832700000000002660e+00,2.907301784929814458e-05
4.841599999999999682e+00,2.912590107909024574e-05
4.850499999999996703e+00,2.917878239671310871e-05
4.859399999999993724e+00,2.923166187367676162e-05
4.868300000000004957e+00,2.928453953954798724e-05
4.877200000000001978e+00,2.933741542408585499e-05
4.886099999999999000e+00,2.939028955724218512e-05
4.894999999999996021e+00,2.944316196916116921e-05
4.903899999999993042e+00,2.949603269017951588e-05
4.912800000000004275e+00,2.954890175082649484e-05
4.921700000000001296e+00,2.960176918182358112e-05
4.930599999999998317e+00,2.965463501408498363e-05
4.939499999999995339e+00,2.970749927871727246e-05
4.948399999999992360e+00,2.976036200701947715e-05
4.957300000000003593e+00,2.981322323048315442e-05
4.966200000000000614e+00,2.986608298079204601e-05
4.975099999999997635e+00,2.991894128982257669e-05
4.983999999999994657e+00,2.997179818964349179e-05
4.992900000000005889e+00,3.002465371251608075e-05
5.001800000000002910e+00,3.007750789089375025e-05
5.010699999999999932e+00,3.013036075742259344e-05
5.019599999999996953e+00,3.018321234494096976e-05
5.028499999999993975e+00,3.023606268647969470e-05
5.037400000000005207e+00,3.028891181526199237e-05
5.046300000000002228e+00,3.034175976470321429e-05
5.055199999999999250e+00,3.039460656841136454e-05
5.064099999999996271e+00,3.044745226018671011e-05
5.072999999999993292e+00,3.050029687402183514e-05
5.081900000000004525e+00,3.055314044410180693e-05
5.090800000000001546e+00,3.060598300480375919e-05
5.099699999999998568e+00,3.065882459069738331e-05
5.108599999999995589e+00,3.071166523654464040e-05
5.117499999999992610e+00,3.076450497729981548e-05
5.126400000000003843e+00,3.081734384810955814e-05
5.135300000000000864e+00,3.087018188431257760e-05
5.144199999999997885e+00,3.092301912144014418e-05
5.153099999999994907e+00,3.097585559521570301e-05
5.162000000000006139e+00,3.102869134155510447e-05
5.170900000000003160e+00,3.108152639656616370e-05
5.179800000000000182e+00,3.113436079654927725e-05
